date,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2020-11-03,83.76,83.76,83.76,83.76,82.6376009233,0,0.0000,1.0
2020-11-02,82.18,82.18,82.18,82.18,81.0787732077,0,0.0000,1.0
2020-10-30,81.16,81.16,81.16,81.16,80.0724413913,0,0.0000,1.0
2020-10-29,82.26,82.26,82.26,82.26,81.1577011933,0,0.0000,1.0
2020-10-28,81.33,81.33,81.33,81.33,80.2401633607,0,0.0000,1.0
2020-10-27,84.19,84.19,84.19,84.19,83.0618388459,0,0.0000,1.0
2020-10-26,84.48,84.48,84.48,84.48,83.3479527937,0,0.0000,1.0
2020-10-23,86.1,86.1,86.1,86.1,84.9462445021,0,0.0000,1.0
2020-10-22,85.76,85.76,85.76,85.76,84.6108005633,0,0.0000,1.0
2020-10-21,85.21,85.21,85.21,85.21,84.0681706623,0,0.0000,1.0
2020-10-20,85.48,85.48,85.48,85.48,84.3345526137,0,0.0000,1.0
2020-10-19,85.16,85.16,85.16,85.16,84.0188406713,0,0.0000,1.0
2020-10-16,86.49,86.49,86.49,86.49,85.3310184319,0,0.0000,1.0
2020-10-15,86.53,86.53,86.53,86.53,85.3704824247,0,0.0000,1.0
2020-10-14,86.58,86.58,86.58,86.58,85.4198124157,0,0.0000,1.0
2020-10-13,87.14,87.14,87.14,87.14,85.9723083149,0,0.0000,1.0
2020-10-12,87.59,87.59,87.59,87.59,86.4162782339,0,0.0000,1.0
2020-10-09,86.32,86.32,86.32,86.32,85.1632964625,0,0.0000,1.0
2020-10-08,85.59,85.59,85.59,85.59,84.4430785939,0,0.0000,1.0
2020-10-07,84.88,84.88,84.88,84.88,83.7425927217,0,0.0000,1.0
2020-10-06,83.4,83.4,83.4,83.4,82.2824249881,0,0.0000,1.0
2020-10-05,84.45,84.45,84.45,84.45,83.3183547991,0,0.0000,1.0
2020-10-02,82.89,82.89,82.89,82.89,81.7792590799,0,0.0000,1.0
2020-10-01,83.57,83.57,83.57,83.57,82.4501469575,0,0.0000,1.0
2020-09-30,82.94,82.94,82.94,82.94,81.8285890709,0,0.0000,1.0
2020-09-29,82.31,82.31,82.31,82.31,81.2070311843,0,0.0000,1.0
2020-09-28,82.68,82.68,82.68,82.68,81.5720731177,0,0.0000,1.0
2020-09-25,81.3,81.3,81.3,81.3,80.2105653661,0,0.0000,1.0
2020-09-24,79.96,79.96,79.96,79.96,78.8885216073,0,0.3259,1.0
2020-09-23,80.11,80.11,80.11,80.11,78.7156831518,0,0.0000,1.0
2020-09-22,82.11,82.11,82.11,82.11,80.6808730944,0,0.0000,1.0
2020-09-21,81.31,81.31,81.31,81.31,79.8947971174,0,0.0000,1.0
2020-09-18,82.31,82.31,82.31,82.31,80.8773920887,0,0.0000,1.0
2020-09-17,83.09,83.09,83.09,83.09,81.6438161663,0,0.0000,1.0
2020-09-16,83.8,83.8,83.8,83.8,82.3414585959,0,0.0000,1.0
2020-09-15,84.08,84.08,84.08,84.08,82.6165851879,0,0.0000,1.0
2020-09-14,83.6,83.6,83.6,83.6,82.1449396017,0,0.0000,1.0
2020-09-11,82.3,82.3,82.3,82.3,80.867566139,0,0.0000,1.0
2020-09-10,82.32,82.32,82.32,82.32,80.8872180384,0,0.0000,1.0
2020-09-09,83.69,83.69,83.69,83.69,82.2333731491,0,0.0000,1.0
2020-09-08,82.03,82.03,82.03,82.03,80.6022654967,0,0.0000,1.0
2020-09-04,84.42,84.42,84.42,84.42,82.9506674782,0,0.0000,1.0
2020-09-03,85.14,85.14,85.14,85.14,83.6581358575,0,0.0000,1.0
2020-09-02,88.27,88.27,88.27,88.27,86.7336581177,0,0.0000,1.0
2020-09-01,87.08,87.08,87.08,87.08,85.5643701018,0,0.0000,1.0
2020-08-31,86.35,86.35,86.35,86.35,84.8470757728,0,0.0000,1.0
2020-08-28,86.47,86.47,86.47,86.47,84.9649871693,0,0.0000,1.0
2020-08-27,85.88,85.88,85.88,85.88,84.3852561363,0,0.0000,1.0
2020-08-26,85.68,85.68,85.68,85.68,84.188737142,0,0.0000,1.0
2020-08-25,84.89,84.89,84.89,84.89,83.4124871147,0,0.0000,1.0
2020-08-24,84.59,84.59,84.59,84.59,83.1177086233,0,0.0000,1.0
2020-08-21,83.8,83.8,83.8,83.8,82.3414585959,0,0.0000,1.0
2020-08-20,83.61,83.61,83.61,83.61,82.1547655514,0,0.0000,1.0
2020-08-19,83.35,83.35,83.35,83.35,81.8992908589,0,0.0000,1.0
2020-08-18,83.7,83.7,83.7,83.7,82.2431990988,0,0.0000,1.0
2020-08-17,83.56,83.56,83.56,83.56,82.1056358028,0,0.0000,1.0
2020-08-14,83.2,83.2,83.2,83.2,81.7519016132,0,0.0000,1.0
2020-08-13,83.24,83.24,83.24,83.24,81.791205412,0,0.0000,1.0
2020-08-12,83.31,83.31,83.31,83.31,81.85998706,0,0.0000,1.0
2020-08-11,82.2,82.2,82.2,82.2,80.7693066418,0,0.0000,1.0
2020-08-10,82.86,82.86,82.86,82.86,81.4178193229,0,0.0000,1.0
2020-08-07,82.67,82.67,82.67,82.67,81.2311262784,0,0.0000,1.0
2020-08-06,82.59,82.59,82.59,82.59,81.1525186807,0,0.0000,1.0
2020-08-05,82.18,82.18,82.18,82.18,80.7496547424,0,0.0000,1.0
2020-08-04,81.57,81.57,81.57,81.57,80.1502718099,0,0.0000,1.0
2020-08-03,81.27,81.27,81.27,81.27,79.8554933185,0,0.0000,1.0
2020-07-31,80.57,80.57,80.57,80.57,79.1676768386,0,0.0000,1.0
2020-07-30,80.12,80.12,80.12,80.12,78.7255091015,0,0.0000,1.0
2020-07-29,80.38,80.38,80.38,80.38,78.9809837941,0,0.0000,1.0
2020-07-28,79.28,79.28,79.28,79.28,77.9001293256,0,0.0000,1.0
2020-07-27,79.85,79.85,79.85,79.85,78.4602084593,0,0.0000,1.0
2020-07-24,79.17,79.17,79.17,79.17,77.7920438788,0,0.0000,1.0
2020-07-23,79.77,79.77,79.77,79.77,78.3816008616,0,0.0000,1.0
2020-07-22,80.69,80.69,80.69,80.69,79.2855882352,0,0.0000,1.0
2020-07-21,80.24,80.24,80.24,80.24,78.8434204981,0,0.0000,1.0
2020-07-20,80.08,80.08,80.08,80.08,78.6862053027,0,0.0000,1.0
